4.196286472148540864e-02,1.596816976127321194e-02,5.999999999999999778e-02,4.037135278514588504e-02,2.705570291777187938e-03,2.976127320954907382e-02,5.305039787798408811e-05,1.013262599469496109e-02,2.657824933687002664e-02,5.305039787798408811e-05,8.493368700265251092e-02,1.995225464190981679e-01,7.167108753315649949e-02,5.305039787798408811e-05,5.305039787798408811e-05,5.305039787798408811e-05,1.225464190981432472e-02,1.543766578249337017e-02,2.551724137931034656e-02,3.629177718832891641e-01
5.209235209235209274e-02,4.199134199134199608e-02,1.199134199134199025e-01,6.652236652236652448e-02,1.443001443001443000e-04,1.457431457431457300e-02,1.443001443001443000e-04,1.443001443001443000e-04,5.353535353535354008e-02,1.443001443001443000e-04,1.935064935064934877e-01,7.373737373737374035e-02,6.940836940836940527e-02,1.443001443001443000e-04,1.443001443001443000e-04,1.443001443001443000e-04,2.611832611832612047e-02,1.443001443001443000e-04,4.054834054834054874e-02,2.468975468975468934e-01
8.680555555555555887e-05,8.680555555555555887e-05,7.039930555555555525e-02,1.822916666666666696e-03,8.680555555555555887e-05,4.348958333333333148e-02,8.680555555555555887e-05,1.310763888888888916e-02,8.680555555555555887e-05,1.077256944444444364e-01,8.680555555555555887e-05,2.683159722222222543e-01,1.372395833333333315e-01,2.092013888888889089e-02,2.005208333333333495e-02,8.680555555555555887e-05,2.690972222222222203e-03,1.571180555555555525e-02,6.519097222222221266e-02,2.327256944444444642e-01
9.298327137546467946e-02,4.646840148698885354e-05,2.834572490706319375e-03,1.440520446096654229e-03,2.369888475836431137e-03,1.575743494423791913e-01,4.372676579925650203e-02,4.646840148698885354e-05,4.646840148698885354e-05,1.119888475836431328e-02,1.166356877323420152e-02,4.098977695167286273e-01,5.441449814126393669e-02,2.653345724907063205e-02,1.770446096654275034e-02,2.421003717472118913e-02,2.699814126394052202e-02,2.834572490706319375e-03,3.257434944237917740e-02,8.090148698884758183e-02
1.371652514696277032e-03,6.531678641410843076e-05,8.171129980404963356e-02,6.531678641410843076e-05,1.371652514696277032e-03,2.815153494448073210e-02,1.116917047681254167e-02,3.207054212932723691e-02,4.317439581972566665e-02,3.990855649902024654e-02,6.531678641410843076e-05,1.960156760287393996e-01,1.352710646636185454e-01,8.563030698889614878e-02,6.531678641410843076e-05,6.531678641410843076e-05,6.531678641410843076e-05,1.900718484650555304e-02,2.553886348791639671e-02,2.992161985630307219e-01
7.264397905759161812e-03,6.544502617801047789e-05,8.573298429319371750e-03,4.646596858638742805e-03,6.544502617801047789e-05,2.683246073298429200e-03,4.646596858638742805e-03,1.511780104712042057e-02,6.544502617801047789e-05,9.882198952879580819e-03,6.544502617801047789e-05,3.364528795811518314e-01,1.636780104712041717e-01,1.053664921465968622e-02,6.544502617801047789e-05,6.544502617801047789e-05,6.544502617801047789e-05,1.184554973821989703e-02,3.606020942408377089e-02,3.881544502617801373e-01
9.524245196706312977e-02,6.495882891125342486e-03,1.006404391582799629e-03,9.149130832570906207e-05,2.836230558096980870e-03,2.296431838975297388e-02,7.694419030192131692e-02,9.149130832570906207e-05,9.149130832570906207e-05,8.609332113449222335e-02,1.006404391582799629e-03,4.365050320219579505e-01,2.662397072278133853e-02,2.479414455626715447e-02,2.204940530649588531e-02,9.149130832570906207e-05,9.149130832570906207e-05,9.149130832570906207e-05,3.943275388838060613e-02,1.574565416285452768e-01
1.346352941176470752e-01,4.705882352941176736e-05,1.134117647058823647e-02,2.592941176470588138e-02,3.811764705882352607e-03,1.529882352941176471e-01,3.157647058823528918e-02,1.134117647058823647e-02,4.705882352941176736e-05,3.769411764705882240e-02,4.705882352941176736e-05,4.188705882352941057e-01,3.110588235294117418e-02,5.176470588235294748e-04,4.705882352941176736e-05,4.705882352941176736e-05,7.063529411764706001e-02,1.510588235294117732e-02,4.705882352941176736e-05,5.416470588235294120e-02
2.070967741935483830e-01,6.451612903225806446e-04,6.451612903225806446e-04,6.451612903225806446e-04,6.451612903225806446e-04,1.490322580645161432e-01,6.451612903225806446e-04,6.451612903225806446e-04,6.451612903225806446e-04,6.451612903225806446e-04,1.354838709677419484e-02,8.451612903225806661e-02,1.167741935483871119e-01,6.451612903225806446e-04,6.451612903225806446e-04,6.451612903225806446e-04,6.451612903225806446e-04,3.683870967741935676e-01,6.451612903225806446e-04,5.225806451612902831e-02
7.799121844127332448e-02,1.981339187705817920e-02,2.804610318331503954e-02,1.377607025246981379e-02,3.347969264544456338e-03,5.488474204171240998e-05,5.488474204171240998e-05,5.488474204171240998e-05,5.488474204171240998e-05,2.914379802414928874e-02,1.981339187705817920e-02,3.211306256860592678e-01,5.054884742041711870e-02,3.079034028540066081e-02,6.092206366630076309e-03,5.488474204171240998e-05,3.079034028540066081e-02,2.804610318331503954e-02,5.488474204171240998e-05,3.403402854006586375e-01
1.029860228716645426e-01,2.674714104193138750e-02,5.343074968233799127e-02,4.834815756035577838e-02,6.353240152477763396e-05,6.353240152477763396e-05,6.353240152477763396e-05,6.353240152477763396e-05,1.785260482846251842e-02,6.988564167725540548e-04,1.112452350698856368e-01,2.090851334180432175e-01,6.867852604828461605e-02,5.146124523506987944e-03,3.500635324015247823e-02,6.353240152477763396e-05,2.547649301143583428e-02,5.724269377382464746e-02,3.182973316391359692e-02,2.059085133418043223e-01
1.132119264417068005e-01,1.983574361721120519e-02,3.231565791822888119e-03,1.785395465095518052e-05,8.409212640599890085e-03,2.792537046955899660e-01,1.876450633815389402e-02,3.231565791822888119e-03,1.198000357079092443e-02,2.322799500089268998e-02,2.894126048919834840e-02,2.788966256025708357e-01,4.822353151222994599e-02,2.340653454740224126e-02,8.944831280128545670e-03,5.374040349937509592e-03,3.554722371005176323e-02,8.230673094090338801e-03,1.785395465095518052e-05,8.125334761649703752e-02
2.676056338028168918e-02,4.856726566294317982e-05,2.773190869354055441e-02,1.607576493443419255e-02,4.856726566294317982e-05,1.753278290432248865e-02,5.342399222923750052e-04,1.019912578921806749e-03,4.856726566294317982e-05,5.492957746478872860e-02,4.856726566294317982e-05,3.545896066051481554e-01,7.095677513355998223e-02,2.676056338028168918e-02,4.856726566294317982e-05,4.856726566294317982e-05,3.113161728994657401e-02,1.753278290432248865e-02,5.541525012141815948e-02,2.987372510927635005e-01
2.692101020956474966e-02,1.187533584094572874e-02,5.378828586781300020e-02,4.787748522299838799e-02,5.373455131649650834e-05,5.373455131649650834e-05,5.373455131649650834e-05,1.128425577646426743e-03,2.203116603976356530e-03,5.916174099946264892e-02,6.507254164427726806e-02,2.407845244492208547e-01,5.969908651262761934e-02,4.787748522299838799e-02,1.128425577646426743e-03,3.277807630306286968e-03,5.373455131649650834e-05,4.734013970983341757e-02,1.832348199892530963e-02,3.133261687264911610e-01
4.889844169801183492e-03,5.373455131649652189e-05,4.680279419666846796e-02,3.981730252552392185e-02,5.373455131649652189e-05,9.725953788285871329e-03,5.373455131649652189e-05,1.128425577646426960e-03,2.262224610424503485e-02,2.530897367006986268e-02,7.039226222461044367e-03,3.547017732401935297e-01,1.123589468027942212e-01,4.465341214400860709e-02,1.128425577646426960e-03,5.373455131649652189e-05,4.895217624932832884e-02,5.373455131649652189e-05,2.423428264373993224e-02,2.563675443310048929e-01
5.443658138268918188e-05,5.443658138268918188e-05,7.354382144801308030e-02,5.443658138268918188e-05,9.749591725639632223e-02,1.687534022863364713e-03,1.475231355470876804e-02,1.965160587915079637e-02,1.747414262384322861e-02,5.443658138268918188e-05,5.443658138268918188e-05,2.422972237343495594e-01,5.884594447468700223e-02,1.366902558519325350e-01,5.443658138268918188e-05,5.443658138268918188e-05,5.443658138268918188e-05,5.443658138268918188e-05,5.122482308111051680e-02,2.858464888405009008e-01
5.995203836930457800e-05,5.995203836930457800e-05,1.721223021582734547e-01,2.458033573141487054e-03,1.163669064748201754e-01,1.564748201438849462e-02,5.995203836930457800e-05,6.055155875299761924e-03,2.164268585131895115e-02,2.458033573141487054e-03,4.142685851318945317e-02,1.991007194244605039e-01,5.995203836930457800e-05,1.361510791366906947e-01,5.995203836930457800e-05,1.858513189448441748e-03,1.804556354916067584e-02,6.594724220623503783e-04,4.322541966426859256e-02,2.224820143884892742e-01
5.794080203691914788e-02,4.933163590070017979e-04,1.863462762571609782e-02,1.591343093570973574e-05,2.881922342457032826e-02,3.402450668364098152e-01,1.591343093570973574e-05,1.338319541693188536e-02,1.831635900700190334e-02,3.136537237428388414e-02,1.497453851050285951e-02,2.672024188415021428e-01,6.446530872056013828e-02,3.391152132399744001e-02,5.744748567791214261e-03,1.513367281985995676e-02,1.592934436664544470e-02,1.750477402928070966e-04,1.704328453214512540e-02,5.619032463399107474e-02
1.175088131609870864e-04,1.175088131609870864e-04,1.023501762632197387e-01,6.239717978848413615e-02,1.258519388954171536e-01,2.467685076380728842e-03,4.712103407755581508e-02,1.175088131609870864e-04,3.066980023501762742e-02,1.175088131609870864e-04,1.175088131609870864e-04,7.649823736780257677e-02,1.175088131609870864e-04,1.117508813160986991e-01,1.175088131609870864e-04,1.175088131609870864e-04,1.175088131609870864e-04,9.529964747356051147e-02,8.354876615746180402e-02,2.609870740305522685e-01
4.326036866359447841e-02,6.336405529953919756e-04,5.305299539170507672e-02,3.116359447004609165e-02,3.116359447004609165e-02,6.111751152073734150e-02,5.760368663594472074e-05,5.760368663594472074e-05,5.760368663594472074e-05,5.760368663594472074e-05,1.002880184331797486e-01,1.596198156682028246e-01,8.358294930875577455e-02,2.828341013824885522e-02,5.760368663594472074e-05,1.157834101382488809e-02,5.760368663594472074e-05,1.388824884792627112e-01,3.461981566820277606e-02,2.224078341013825677e-01
4.249037227214377821e-02,1.283697047496790828e-04,1.283697047496790828e-04,1.283697047496790828e-04,1.283697047496790828e-04,2.697047496790757060e-01,1.283697047496790828e-04,2.708600770218228676e-02,1.412066752246469992e-03,1.283697047496790828e-04,1.207958921694479992e-01,2.695763799743260657e-03,1.220795892169447977e-01,1.283697047496790828e-04,1.283697047496790828e-04,1.283697047496790828e-04,1.283697047496790828e-04,2.080872913992297679e-01,9.512195121951218246e-02,1.092426187419768824e-01
1.108600583090379177e-01,1.683673469387755514e-02,1.021137026239067186e-01,2.974489795918368040e-01,1.392128279883382211e-02,5.903790087463558003e-03,4.963556851311953788e-02,7.288629737609330684e-05,1.050291545189504516e-01,7.288629737609330684e-05,1.902332361516035492e-02,1.027696793002915582e-02,7.288629737609330684e-05,7.288629737609330684e-05,8.826530612244898322e-02,7.361516034985423652e-03,7.150145772594752869e-02,7.288629737609330684e-05,5.911078717201166677e-02,4.234693877551021224e-02
4.218989280245023787e-02,7.656967840735070033e-05,1.509188361408882184e-01,3.951761102603369991e-01,7.656967840735070033e-05,7.656967840735070033e-05,3.989280245022971960e-02,8.422664624808577985e-04,9.578866768759572436e-02,7.656967840735070033e-05,6.362940275650842692e-02,4.601837672281777064e-02,2.075038284839204189e-02,7.656967840735070033e-05,4.448698315467075615e-02,7.656967840735070033e-05,4.831546707503829585e-02,7.656967840735070033e-05,5.436447166921899547e-03,4.601837672281777064e-02
1.827731092436975235e-02,7.002801120448180143e-05,1.072128851540616323e-01,3.866246498599440473e-01,2.317927170868347778e-02,1.407563025210084411e-02,4.278711484593838293e-02,7.002801120448180143e-05,2.024509803921569207e-01,7.002801120448180143e-05,2.457983193277311559e-02,7.002801120448180143e-05,7.002801120448180143e-05,7.002801120448180143e-05,4.348739495798319837e-02,7.002801120448180143e-05,5.399159663865546466e-02,7.002801120448180143e-05,6.239495798319328462e-02,2.037815126050420561e-02
4.108796296296296155e-03,5.787037037037037258e-05,4.172453703703703221e-02,5.787037037037037258e-05,5.040509259259259162e-02,2.783564814814814756e-02,5.787037037037037258e-05,1.278935185185185210e-02,3.530092592592592483e-03,2.204861111111111258e-02,2.957175925925925944e-02,9.091435185185184342e-02,1.933449074074074236e-01,5.787037037037037258e-05,5.787037037037037258e-05,2.089120370370370350e-02,6.365740740740741255e-04,8.859953703703703221e-02,6.892361111111110217e-02,3.443865740740740811e-01
8.933951332560834124e-02,1.865585168018540213e-02,1.158748551564310554e-04,6.500579374275781974e-02,3.719582850521437056e-02,4.183082271147161441e-02,3.603707995365006134e-02,1.158748551564310554e-04,1.274623406720741623e-03,2.444959443800695520e-02,9.513325608342988737e-02,1.749710312862108944e-02,2.792584009269988635e-02,1.158748551564310554e-04,2.097334878331402405e-02,1.158748551564310554e-04,1.158748551564310554e-04,2.573580533024333872e-01,8.122827346465816278e-02,1.855156431054461041e-01
5.689922480620154821e-02,4.186046511627906398e-03,8.894056847545218913e-02,5.167958656330749870e-05,5.167958656330749870e-05,2.175710594315245425e-02,5.167958656330749870e-05,6.770025839793281618e-03,5.167958656330749870e-05,6.155038759689922256e-02,5.121447028423772169e-02,2.791214470284237859e-01,4.397932816537467732e-02,5.328165374677002603e-02,5.167958656330749870e-05,1.602067183462532263e-03,5.121447028423772169e-02,2.899224806201550556e-02,2.589147286821705599e-02,2.243410852713178527e-01
2.305049811061490872e-02,3.435245620061834390e-05,3.369975953280659325e-02,8.488491927172792106e-02,2.476812092064582457e-02,9.106836138783923340e-02,3.713500515286842496e-02,3.435245620061834390e-05,3.435245620061834390e-05,1.064926142219168627e-03,1.360700790106492697e-01,5.843352799725180097e-02,6.908278941944348550e-02,1.205771212641703997e-02,3.435245620061834390e-05,3.435245620061834390e-05,3.435245620061834390e-05,1.625214702851253967e-01,7.938852627962898756e-02,1.865681896255582395e-01
2.753108348134991092e-03,3.117229129662522219e-02,6.669626998223800174e-02,8.880994671403198031e-05,5.692717584369448580e-02,3.641207815275310407e-03,8.880994671403198031e-05,8.880994671403198031e-05,3.206039076376554497e-02,2.274422735346358915e-01,1.155417406749555953e-01,9.245115452930727229e-02,8.880994671403198031e-05,1.190941385435168726e-01,9.857904085257548216e-03,8.880994671403198031e-05,8.880994671403198031e-05,2.406749555950266420e-02,8.090586145648312466e-02,1.368561278863232589e-01
4.773269689737470414e-05,4.773269689737470414e-05,1.293556085918854542e-02,4.773269689737470414e-05,5.250596658711217252e-04,2.486873508353221879e-02,4.773269689737470414e-05,2.343675417661097993e-02,4.968973747016706272e-02,2.725536992840095485e-02,4.343675417661097514e-03,1.461097852028639676e-01,2.196181384248210022e-01,2.868735083532219718e-02,4.773269689737470414e-05,3.059665871121718117e-02,3.389021479713603784e-03,5.298329355608592112e-03,4.825775656324582386e-02,3.747494033412888115e-01
5.500550055005501069e-05,2.805280528052804881e-03,1.050605060506050632e-02,4.295929592959295273e-02,7.871287128712871339e-02,8.696369636963696692e-02,4.020902090209020618e-02,6.655665566556655602e-03,5.500550055005501069e-05,5.500550055005501069e-05,2.332783278327832943e-01,4.405940594059405691e-02,5.500550055005501069e-05,5.500550055005501069e-05,6.105610561056105251e-03,5.500550055005501069e-05,5.500550055005501069e-05,1.964246424642464295e-01,1.254675467546754741e-01,1.254675467546754741e-01
4.951253481894150182e-02,6.963788300835654888e-05,6.963788300835654888e-05,9.895543175487464538e-02,3.906685236768802499e-02,1.678272980501393022e-02,9.338440111420612255e-02,6.963788300835654888e-05,6.963788300835654888e-05,6.963788300835654888e-05,2.444289693593314911e-02,2.138579387186629599e-01,7.388579387186629266e-02,1.538997214484679778e-02,2.855153203342617949e-03,5.229805013927576324e-02,6.963788300835654888e-05,4.115598885793871758e-02,6.761838440111420101e-02,2.103760445682451297e-01
1.152073732718893873e-04,1.152073732718893873e-04,9.573732718894006899e-02,2.419354838709677092e-03,1.533410138248847698e-01,3.122119815668202361e-02,1.152073732718893873e-04,1.739631336405529638e-02,3.571428571428570883e-03,1.152073732718893873e-04,3.571428571428570883e-03,4.504608294930875084e-02,1.152073732718893873e-04,3.215437788018433163e-01,1.152073732718893873e-04,1.152073732718893873e-04,1.152073732718893873e-04,4.504608294930875084e-02,9.228110599078338805e-02,1.879032258064515792e-01
8.389261744966441145e-05,8.389261744966441145e-05,4.765939597315435594e-01,8.389261744966441145e-05,5.041946308724831044e-02,3.447986577181207796e-02,8.389261744966441145e-05,2.105704697986576779e-02,8.389261744966441145e-05,2.944630872483220904e-02,8.389261744966441145e-05,6.216442953020132750e-02,2.525167785234899015e-02,3.783557046979865029e-02,8.389261744966441145e-05,8.389261744966441145e-05,8.389261744966441145e-05,1.686241610738254890e-02,5.041946308724831044e-02,1.947147651006710944e-01
4.870920603994155490e-05,3.170969313200194817e-02,2.781295664880662627e-02,7.165124208475401324e-02,9.405747686312712630e-02,3.219678519240136427e-02,4.145153433999025638e-02,2.099366780321480774e-02,5.406721870433511476e-03,3.945445689235264897e-03,1.018509498295177701e-01,1.320019483682416048e-02,3.414515343399902175e-02,4.870920603994155490e-05,5.893813930832927581e-03,5.358012664393570429e-04,4.870920603994155490e-05,2.723331709693131986e-01,1.003896736483195357e-01,1.422795908426692790e-01
1.090629800307219531e-02,1.536098310291858678e-04,1.536098310291858678e-04,4.009216589861751279e-02,1.536098310291858678e-04,9.846390168970813039e-02,1.536098310291858678e-04,3.225806451612903223e-03,1.536098310291858678e-04,1.536098310291858678e-04,1.536098310291858678e-04,1.752688172043010695e-01,3.211981566820276135e-01,1.536098310291858678e-04,1.536098310291858678e-04,7.834101382488477955e-03,1.536098310291858678e-04,1.090629800307219531e-02,4.162826420890937407e-02,2.889400921658986099e-01
6.819364914107237455e-03,5.726184279021345139e-04,1.494534096824571001e-01,5.205622071837585874e-05,8.854763144195733349e-02,1.254554919312858216e-02,3.695991671004685876e-03,5.205622071837585874e-05,1.462779802186361770e-02,4.898490369599167726e-02,5.205622071837585874e-05,1.000000000000000194e-01,8.901613742842272997e-03,2.540864133263925906e-01,5.205622071837585874e-05,1.613742842269651635e-03,1.254554919312858216e-02,3.805309734513274977e-02,7.813638729828216445e-02,1.812077043206663796e-01
1.080280251058239466e-01,1.459640928331630119e-05,4.307400379506640814e-02,1.605605021164793029e-04,1.605605021164793029e-04,3.342723689972265655e-01,2.395270763392204696e-02,6.728944679608814261e-03,4.146839877390161300e-02,3.241862501824550186e-02,5.767041307838270681e-02,1.789665742227411482e-01,3.957086556707049146e-02,8.480513793606770864e-03,9.502262443438911493e-03,1.459640928331630119e-05,1.285943657860165977e-02,2.774777404758428656e-02,1.459640928331630119e-05,7.489417603269593604e-02
2.949438202247191190e-03,1.404494382022472034e-04,1.404494382022472034e-04,1.404494382022472034e-04,2.949438202247191190e-03,4.789325842696629670e-02,5.632022471910112793e-02,1.771067415730336880e-01,9.971910112359549244e-03,1.404494382022472034e-04,1.082865168539325768e-01,2.963483146067415891e-02,1.757022471910112404e-01,1.404494382022472034e-04,1.404494382022472034e-04,1.279494382022471899e-01,1.404494382022472034e-04,4.648876404494382136e-02,6.896067415730337824e-02,1.448033707865168385e-01
9.411098527746318554e-02,1.132502831257078165e-04,6.908267270668176294e-03,1.245753114382786063e-03,1.710079275198187962e-02,1.823329558323896066e-02,1.132502831257078165e-04,1.132502831257078165e-04,1.132502831257078165e-04,2.130237825594563927e-01,6.013590033975085153e-02,3.625141562853907429e-01,9.173272933182333166e-03,1.823329558323896066e-02,1.132502831257078165e-04,6.908267270668176294e-03,1.245753114382786063e-03,1.132502831257078165e-04,8.958097395243487526e-02,1.009060022650056510e-01
3.504950495049505288e-02,1.128712871287129021e-02,4.825082508250825436e-02,2.469306930693069835e-01,7.260726072607262115e-04,6.600660066006601553e-05,3.452805280528053467e-01,6.600660066006601553e-05,4.561056105610561406e-02,6.600660066006601553e-05,4.561056105610561406e-02,7.986798679867988110e-03,6.600660066006601553e-05,6.600660066006601553e-05,6.871287128712871839e-02,6.600660066006601553e-05,3.834983498349835845e-02,6.600660066006601553e-05,3.108910891089109590e-02,7.465346534653466426e-02
1.512868801004394262e-02,6.277463904582548568e-05,6.277463904582548568e-05,6.277463904582548568e-05,6.277463904582548568e-05,6.277463904582548568e-05,5.153797865662271965e-02,6.534839924670432509e-02,6.277463904582548568e-05,1.826741996233521848e-02,9.478970495919648853e-03,8.292529817953546434e-02,2.561833019460137972e-01,3.829252981795354654e-03,6.277463904582548568e-05,1.261770244821092297e-02,2.077840552416823638e-02,4.839924670433144727e-02,5.467671060891399204e-02,3.603892027620841376e-01
1.123595505617977627e-03,5.730337078651685095e-02,1.123595505617977627e-03,7.977528089887639395e-02,3.483146067415730102e-02,1.123595505617977627e-03,1.123595505617977627e-03,1.123595505617977627e-03,1.123595505617977627e-03,1.123595505617977627e-03,2.359550561797752952e-02,9.101123595505616892e-02,1.123595505617977627e-03,1.921348314606741714e-01,1.123595505617977627e-03,1.123595505617977627e-03,1.123595505617977627e-03,1.134831460674157327e-01,3.044943820224719211e-01,9.101123595505616892e-02
1.129222864482979927e-01,1.284521515735388453e-05,6.436737315350031519e-02,1.284521515735388453e-05,1.684007707129094034e-02,2.818368657675015543e-01,1.876685934489402338e-02,1.696852922286447990e-02,3.456647398843930297e-02,5.190751445086704691e-02,4.908156711624919732e-02,1.890944123314065306e-01,3.469492614001284253e-02,4.432883750802825429e-02,1.284521515735388453e-05,7.206165703275529445e-03,2.724470134874758601e-02,7.206165703275529445e-03,1.284521515735388453e-05,4.291586384071933297e-02
3.368522072936660366e-02,9.596928982725528299e-05,9.596928982725528299e-05,4.040307101727447225e-02,1.065259117082533596e-02,2.975047984644913542e-03,1.181381957773512403e-01,4.712092130518234084e-02,9.596928982725528299e-05,5.287907869481765777e-02,9.596928982725528299e-05,2.025911708253358978e-01,1.114203454894433787e-01,4.616122840690978918e-02,9.596928982725528299e-05,7.015355086372360160e-02,9.596928982725528299e-05,9.596928982725528299e-05,1.104606525911708131e-01,1.526871401151631558e-01
7.446016381236040692e-05,6.031273268801192432e-03,4.758749069247953378e-01,2.017870439314966777e-02,4.400595681310499885e-02,1.049888309754281636e-02,8.190618019359645167e-04,7.446016381236040692e-05,4.772896500372301315e-02,8.198064035740879052e-02,5.145197319434103439e-02,7.446016381236040692e-05,9.009679821295607516e-03,4.102755026061058463e-02,6.775874906924795986e-03,3.797468354430380034e-03,7.446016381236040692e-05,1.571109456440804644e-02,3.581533879374535628e-02,1.489947877885331451e-01
7.989949748743718771e-02,1.022333891680625301e-01,1.792853154662200077e-01,9.832495812395310175e-02,3.964265773310999240e-03,5.583472920156337731e-05,1.736460078168620969e-02,3.405918481295365507e-03,3.411501954215521992e-02,7.314349525404801634e-03,2.144611948632049181e-01,5.583472920156337731e-05,1.624790619765494049e-02,3.964265773310999240e-03,2.573981016192071480e-02,1.172529313232830795e-03,5.583472920156337731e-05,1.624790619765494049e-02,4.193188163037409044e-02,1.541596873255164923e-01
1.209850704618389561e-01,1.395283940281847105e-05,5.638342402678944015e-02,1.395283940281847105e-05,1.759453048695408875e-02,3.096274591879446536e-01,6.432258964699314949e-03,1.954792800334867464e-02,2.108274033765870567e-02,4.675596483884469912e-02,1.954792800334867464e-02,1.816799218640992863e-01,8.664713269150270750e-03,8.094042137574994356e-02,1.688293567741034739e-03,8.525184875122085795e-03,1.912934282126412325e-02,6.432258964699314949e-03,4.619785126273195930e-02,2.875680200920886428e-02
